candidate,office,district,party,county,precinct,votes
,Registered Voters,,,Cape May,Avalon 1 - Election Day,501
,Ballots Cast,,,Cape May,Avalon 1 - Election Day,256
Bob Hugin,U.S. Senate,,,Cape May,Avalon 1 - Election Day,176
Robert Menendez,U.S. Senate,,,Cape May,Avalon 1 - Election Day,73
Natalie Lynn Rivera,U.S. Senate,,,Cape May,Avalon 1 - Election Day,1
Tricia Flanagan,U.S. Senate,,,Cape May,Avalon 1 - Election Day,1
Kevin Kimple,U.S. Senate,,,Cape May,Avalon 1 - Election Day,0
Madelyn R. Hoffman,U.S. Senate,,,Cape May,Avalon 1 - Election Day,0
Muray Sabrin,U.S. Senate,,,Cape May,Avalon 1 - Election Day,1
Hank Schroeder,U.S. Senate,,,Cape May,Avalon 1 - Election Day,0
Write In,U.S. Senate,,,Cape May,Avalon 1 - Election Day,0
Seth Grossman,U.S. House,2,,Cape May,Avalon 1 - Election Day,146
Jeff Van Drew,U.S. House,2,,Cape May,Avalon 1 - Election Day,99
Anthony Parisi Sanchez,U.S. House,2,,Cape May,Avalon 1 - Election Day,0
William R. Benfer,U.S. House,2,,Cape May,Avalon 1 - Election Day,1
John Ordille,U.S. House,2,,Cape May,Avalon 1 - Election Day,1
Steven Fenichel,U.S. House,2,,Cape May,Avalon 1 - Election Day,0
Write In,U.S. House,2,,Cape May,Avalon 1 - Election Day,0
,Registered Voters,,,Cape May,Avalon 2 - Election Day,359
,Ballots Cast,,,Cape May,Avalon 2 - Election Day,155
Bob Hugin,U.S. Senate,,,Cape May,Avalon 2 - Election Day,105
Robert Menendez,U.S. Senate,,,Cape May,Avalon 2 - Election Day,45
Natalie Lynn Rivera,U.S. Senate,,,Cape May,Avalon 2 - Election Day,2
Tricia Flanagan,U.S. Senate,,,Cape May,Avalon 2 - Election Day,0
Kevin Kimple,U.S. Senate,,,Cape May,Avalon 2 - Election Day,0
Madelyn R. Hoffman,U.S. Senate,,,Cape May,Avalon 2 - Election Day,0
Muray Sabrin,U.S. Senate,,,Cape May,Avalon 2 - Election Day,0
Hank Schroeder,U.S. Senate,,,Cape May,Avalon 2 - Election Day,0
Write In,U.S. Senate,,,Cape May,Avalon 2 - Election Day,0
Seth Grossman,U.S. House,2,,Cape May,Avalon 2 - Election Day,78
