county,office,district,party,candidate,votes
Atlantic (part),State Senate,1,Republican,David S. DeWeese (w),150
Cape May,State Senate,1,Republican,David S. DeWeese (w),"3,846"
Cumberland (part),State Senate,1,Republican,David S. DeWeese (w),848
Atlantic (part),State Senate,1,Democratic,Jeff Van Drew (w),114
Cape May,State Senate,1,Democratic,Jeff Van Drew (w),"1,393"
Cumberland (part),State Senate,1,Democratic,Jeff Van Drew (w),"1,126"
Atlantic (part),State Senate,1,Republican,Thomas W. Greto,48
Cape May,State Senate,1,Republican,Thomas W. Greto,994
Cumberland (part),State Senate,1,Republican,Thomas W. Greto,307
Atlantic (part),State Senate,2,Republican,Vince Polistina (w),"4,681"
Atlantic (part),State Senate,2,Democratic,Jim Whelan (w),"3,907"
Cumberland (part),State Senate,3,Democratic,Stephen M. Sweeney (w),248
Gloucester (part),State Senate,3,Democratic,Stephen M. Sweeney (w),"2,738"
Salem,State Senate,3,Democratic,Stephen M. Sweeney (w),"1,835"
Cumberland (part),State Senate,3,Republican,Michael M. Mulligan (w),182
Gloucester (part),State Senate,3,Republican,Michael M. Mulligan (w),"2,013"
Salem,State Senate,3,Republican,Michael M. Mulligan (w),"1,164"
Camden (part),State Senate,4,Democratic,Fred H. Madden (w),"3,367"
Gloucester (part),State Senate,4,Democratic,Fred H. Madden (w),"1,232"
Camden (part),State Senate,4,Republican,Giancarlo D'Orazio (w),879
Gloucester (part),State Senate,4,Republican,Giancarlo D'Orazio (w),"1,133"
Camden (part),State Senate,5,Democratic,Donald W. Norcross (w),"3,524"
Gloucester (part),State Senate,5,Democratic,Donald W. Norcross (w),"1,013"
Camden (part),State Senate,5,Republican,Keith Walker (w),681
Gloucester (part),State Senate,5,Republican,Keith Walker (w),858
Camden (part),State Senate,5,Republican,"George A. Gallenthin, III",102
Gloucester (part),State Senate,5,Republican,"George A. Gallenthin, III",287
Burlington (part),State Senate,6,Democratic,James Beach (w),226
Camden (part),State Senate,6,Democratic,James Beach (w),"3,409"
Burlington (part),State Senate,6,Republican,Phil Mitsch (w),111
Camden (part),State Senate,6,Republican,Phil Mitsch (w),"1,917"
Burlington (part),State Senate,7,Democratic,Gail Cook (w),"4,678"
Burlington (part),State Senate,7,Republican,Diane Allen (w),"3,904"
Burlington (part),State Senate,7,Republican,Carole M. Lokan-Moore,416
Atlantic (part),State Senate,9,Republican,Christopher J. Connors (w),603
Burlington (part),State Senate,9,Republican,Christopher J. Connors (w),218
Ocean (part),State Senate,9,Republican,Christopher J. Connors (w),"5,583"
Atlantic (part),State Senate,9,Democratic,Dorothy A. Ryan (w),349
Burlington (part),State Senate,9,Democratic,Dorothy A. Ryan (w),49
Ocean (part),State Senate,9,Democratic,Dorothy A. Ryan (w),"2,855"
Ocean (part),State Senate,10,Republican,Jim Holzapfel (w),"4,220"
Ocean (part),State Senate,10,Democratic,Charles P. Tivenan (w),"2,771"
Monmouth (part),State Senate,11,Republican,Jennifer Beck (w),"2,486"
Monmouth (part),State Senate,11,Democratic,Raymond Santiago (w),"1,916"
Burlington (part),State Senate,12,Republican,Samuel D. Thompson (w),326
Middlesex (part),State Senate,12,Republican,Samuel D. Thompson (w),447
Monmouth (part),State Senate,12,Republican,Samuel D. Thompson (w),583
Ocean (part),State Senate,12,Republican,Samuel D. Thompson (w),805
Burlington (part),State Senate,12,Democratic,"Robert ""Bob"" Brown (w)",91
Middlesex (part),State Senate,12,Democratic,"Robert ""Bob"" Brown (w)",524
Monmouth (part),State Senate,12,Democratic,"Robert ""Bob"" Brown (w)",446
Ocean (part),State Senate,12,Democratic,"Robert ""Bob"" Brown (w)",460
Monmouth (part),State Senate,13,Republican,"Joe Kyrillos, Jr. (w)","2,104"
Monmouth (part),State Senate,13,Democratic,Christopher G. Cullen (w),302
Mercer (part),State Senate,14,Democratic,Linda R. Greenstein (w),"1,610"
Middlesex (part),State Senate,14,Democratic,Linda R. Greenstein (w),"2,254"
Mercer (part),State Senate,14,Republican,Richard J. Kanka (w),"1,371"
Middlesex (part),State Senate,14,Republican,Richard J. Kanka (w),973
Hunterdon (part),State Senate,15,Democratic,Shirley K. Turner (w),180
Mercer (part),State Senate,15,Democratic,Shirley K. Turner (w),"3,806"
Hunterdon (part),State Senate,15,Republican,Donald J. Cox (w),239
Mercer (part),State Senate,15,Republican,Donald J. Cox (w),990
Hunterdon (part),State Senate,16,Republican,"Christopher ""Kip"" Bateman (w)","1,501"
Mercer (part),State Senate,16,Republican,"Christopher ""Kip"" Bateman (w)",237
Middlesex (part),State Senate,16,Republican,"Christopher ""Kip"" Bateman (w)",247
Somerset,State Senate,16,Republican,"Christopher ""Kip"" Bateman (w)","2,376"
Hunterdon (part),State Senate,16,Democratic,Maureen Vella (w),440
Mercer (part),State Senate,16,Democratic,Maureen Vella (w),828
Middlesex (part),State Senate,16,Democratic,Maureen Vella (w),372
Somerset,State Senate,16,Democratic,Maureen Vella (w),994
Middlesex (part),State Senate,17,Democratic,Bob Smith (w),"2,215"
Somerset (part),State Senate,17,Democratic,Bob Smith (w),850
Middlesex (part),State Senate,17,Republican,Jordan Rickards (w),444
Somerset (part),State Senate,17,Republican,Jordan Rickards (w),487
Middlesex (part),State Senate,18,Democratic,Barbara Buono (w),"5,225"
Middlesex (part),State Senate,18,Republican,Gloria S. Dittman (w),"1,302"
Middlesex (part),State Senate,19,Democratic,Joseph F. Vitale (w),"5,442"
Middlesex (part),State Senate,19,Republican,"Paul Lund, Jr. (w)","1,182"
Union (part),State Senate,20,Democratic,Raymond J. Lesniak (w),"8,124"
Union (part),State Senate,20,Republican,Helen S. Rosales (w),630
Union (part),State Senate,20,Democratic,Jerome Dunn,"7,335"
Morris (part),State Senate,21,Republican,"Thomas H. Kean, Jr. (w)",823
Somerset (part),State Senate,21,Republican,"Thomas H. Kean, Jr. (w)","1,379"
Union (part),State Senate,21,Republican,"Thomas H. Kean, Jr. (w)","2,528"
Morris (part),State Senate,21,Democratic,Paul Swanicke (w),174
Somerset (part),State Senate,21,Democratic,Paul Swanicke (w),359
Union (part),State Senate,21,Democratic,Paul Swanicke (w),"2,336"
Middlesex (part),State Senate,22,Democratic,Nicholas Scutari (w),228
Somerset (part),State Senate,22,Democratic,Nicholas Scutari (w),215
Union (part),State Senate,22,Democratic,Nicholas Scutari (w),"5,076"
Middlesex (part),State Senate,22,Republican,Michael W. Class (w),82
Somerset (part),State Senate,22,Republican,Michael W. Class (w),31
Union (part),State Senate,22,Republican,Michael W. Class (w),159
Hunterdon (part),State Senate,23,Republican,Michael J. Doherty (w),"3,143"
Somerset (part),State Senate,23,Republican,Michael J. Doherty (w),"1,784"
Warren (part),State Senate,23,Republican,Michael J. Doherty (w),"1,529"
Hunterdon (part),State Senate,23,Democratic,"John Graf, Jr. (w)",562
Somerset (part),State Senate,23,Democratic,"John Graf, Jr. (w)",643
Warren (part),State Senate,23,Democratic,"John Graf, Jr. (w)",509
Morris (part),State Senate,24,Republican,Steven V. Oroho (w),"1,284"
Sussex,State Senate,24,Republican,Steven V. Oroho (w),"5,019"
Warren (part),State Senate,24,Republican,Steven V. Oroho (w),"1,279"
Morris (part),State Senate,24,Democratic,Edwin Selby (w),231
Sussex,State Senate,24,Democratic,Edwin Selby (w),851
Warren (part),State Senate,24,Democratic,Edwin Selby (w),258
Morris (part),State Senate,25,Republican,"Anthony ""Tony"" Bucco (w)","7,987"
Somerset (part),State Senate,25,Republican,"Anthony ""Tony"" Bucco (w)",374
Morris (part),State Senate,25,Democratic,Rick Thoeni (w),"2,883"
Somerset (part),State Senate,25,Democratic,Rick Thoeni (w),69
Morris (part),State Senate,25,Republican,William J. Chegwidden,"4,215"
Somerset (part),State Senate,25,Republican,William J. Chegwidden,127
Essex (part),State Senate,26,Republican,Joe Pennacchio (w),507
Morris (part),State Senate,26,Republican,Joe Pennacchio (w),"6,085"
Passaic (part),State Senate,26,Republican,Joe Pennacchio (w),"1,006"
Essex (part),State Senate,26,Democratic,Wasim Khan (w),345
Morris (part),State Senate,26,Democratic,Wasim Khan (w),"1,285"
Passaic (part),State Senate,26,Democratic,Wasim Khan (w),253
Essex (part),State Senate,27,Democratic,Richard J. Codey (w),"6,103"
Morris (part),State Senate,27,Democratic,Richard J. Codey (w),"1,502"
Essex (part),State Senate,27,Republican,William H. Eames (w),816
Morris (part),State Senate,27,Republican,William H. Eames (w),"2,889"
Essex (part),State Senate,27,Republican,William Sullivan,"1,075"
Morris (part),State Senate,27,Republican,William Sullivan,"2,160"
Essex (part),State Senate,28,Democratic,Ronald L. Rice (w),"7,596"
Essex (part),State Senate,28,Republican,Russell Mollica (w),809
Essex (part),State Senate,29,Democratic,M. Teresa Ruiz (w),"4,356"
Essex (part),State Senate,29,Republican,Aracelis Sanabria Tejada (w),419
Monmouth (part),State Senate,30,Republican,Robert W. Singer (w),"1,851"
Ocean (part),State Senate,30,Republican,Robert W. Singer (w),"1,978"
Monmouth (part),State Senate,30,Democratic,Steve Morlino (w),723
Ocean (part),State Senate,30,Democratic,Steve Morlino (w),758
Hudson (part),State Senate,31,Democratic,Sandra Bolden Cunningham (w),"7,489"
Hudson (part),State Senate,31,Republican,Donnamarie James (w),543
Hudson (part),State Senate,31,Democratic,Bruce D. Alston,"1,312"
Bergen (part),State Senate,32,Democratic,Nicholas J. Sacco (w),721
Hudson (part),State Senate,32,Democratic,Nicholas J. Sacco (w),"9,490"
Bergen (part),State Senate,32,Republican,Edward T. O'Neill (w),77
Hudson (part),State Senate,32,Republican,Edward T. O'Neill (w),859
Bergen (part),State Senate,32,Democratic,Jeff Boss,33
Hudson (part),State Senate,32,Democratic,Jeff Boss,472
Hudson (part),State Senate,33,Democratic,Brian P. Stack (w),"17,536"
Hudson (part),State Senate,33,Republican,Beth Hamburger (w),981
Essex (part),State Senate,34,Democratic,Nia H. Gill (w),"7,459"
Passaic (part),State Senate,34,Democratic,Nia H. Gill (w),934
Essex (part),State Senate,34,Republican,Ralph Bartnik (w),158
Passaic (part),State Senate,34,Republican,Ralph Bartnik (w),954
Bergen (part),State Senate,35,Democratic,Nellie Pou (w),408
Passaic (part),State Senate,35,Democratic,Nellie Pou (w),"3,510"
Bergen (part),State Senate,35,Republican,Ken Pengitore (w),361
Passaic (part),State Senate,35,Republican,Ken Pengitore (w),670
Bergen (part),State Senate,36,Democratic,Paul A. Sarlo (w),"1,870"
Passaic (part),State Senate,36,Democratic,Paul A. Sarlo (w),542
Bergen (part),State Senate,36,Republican,Donald E. DiOrio (w),"1,443"
Passaic (part),State Senate,36,Republican,Donald E. DiOrio (w),172
Bergen (part),State Senate,37,Democratic,Loretta Weinberg (w),"4,606"
Bergen (part),State Senate,37,Republican,Robert S. Lebovics (w),"1,093"
Bergen (part),State Senate,38,Democratic,Robert M. Gordon (w),"2,297"
Passaic (part),State Senate,38,Democratic,Robert M. Gordon (w),369
Bergen (part),State Senate,38,Republican,"John J. Driscoll, Jr. (w)","1,732"
Passaic (part),State Senate,38,Republican,"John J. Driscoll, Jr. (w)",680
Bergen (part),State Senate,38,Republican,Kenneth Del Vecchio,803
Passaic (part),State Senate,38,Republican,Kenneth Del Vecchio,371
Bergen (part),State Senate,39,Republican,Gerald Cardinale (w),"2,533"
Passaic (part),State Senate,39,Republican,Gerald Cardinale (w),788
Bergen (part),State Senate,39,Democratic,Lorraine M. Waldes (w),119
Passaic (part),State Senate,39,Democratic,Lorraine M. Waldes (w),0
Bergen (part),State Senate,40,Republican,Kevin J. O'Toole (w),"1,445"
Essex (part),State Senate,40,Republican,Kevin J. O'Toole (w),278
Morris (part),State Senate,40,Republican,Kevin J. O'Toole (w),776
Passaic (part),State Senate,40,Republican,Kevin J. O'Toole (w),"2,939"
Bergen (part),State Senate,40,Democratic,John Zunic (w),458
Essex (part),State Senate,40,Democratic,John Zunic (w),141
Morris (part),State Senate,40,Democratic,John Zunic (w),192
Passaic (part),State Senate,40,Democratic,John Zunic (w),"1,095"
Atlantic (part),General Assembly,1,Republican,Suzanne M. Walters (w),148
Cape May,General Assembly,1,Republican,Suzanne M. Walters (w),"3,558"
Cumberland (part),General Assembly,1,Republican,Suzanne M. Walters (w),785
Atlantic (part),General Assembly,1,Republican,Samuel Fiocchi (w),135
Cape May,General Assembly,1,Republican,Samuel Fiocchi (w),"3,401"
Cumberland (part),General Assembly,1,Republican,Samuel Fiocchi (w),862
Atlantic (part),General Assembly,1,Democratic,Nelson Albano (w),107
Cape May,General Assembly,1,Democratic,Nelson Albano (w),"1,342"
Cumberland (part),General Assembly,1,Democratic,Nelson Albano (w),"1,090"
Atlantic (part),General Assembly,1,Democratic,Matthew Milam (w),104
Cape May,General Assembly,1,Democratic,Matthew Milam (w),"1,283"
Cumberland (part),General Assembly,1,Democratic,Matthew Milam (w),"1,026"
Atlantic (part),General Assembly,1,Republican,Peter F. Boyce,64
Cape May,General Assembly,1,Republican,Peter F. Boyce,"1,253"
Cumberland (part),General Assembly,1,Republican,Peter F. Boyce,395
Atlantic (part),General Assembly,1,Republican,Paul J. Halley,49
Cape May,General Assembly,1,Republican,Paul J. Halley,"1,049"
Cumberland (part),General Assembly,1,Republican,Paul J. Halley,340
Atlantic (part),General Assembly,2,Republican,John F. Amodeo (w),"4,655"
Atlantic (part),General Assembly,2,Republican,Chris Brown (w),"4,436"
Atlantic (part),General Assembly,2,Democratic,Damon Tyner (w),"3,370"
Atlantic (part),General Assembly,2,Democratic,Alisa Cooper (w),"3,361"
Atlantic (part),General Assembly,2,Democratic,Gary Stein,524
Cumberland (part),General Assembly,3,Democratic,John J. Burzichelli (w),240
Gloucester (part),General Assembly,3,Democratic,John J. Burzichelli (w),"2,765"
Salem,General Assembly,3,Democratic,John J. Burzichelli (w),"1,810"
